gene,vP0_1,vP0_2,vP4_1,vP4_2,vP7_1,vP7_2,vAd_1,vAd_2
ENSMUSG00000097565.2,0,0,0,0,0,0,0,0
ENSMUSG00000097333.8,79,87,97,132,72,57,53,41
ENSMUSG00000095432.10,83,133,124,154,61,73,78,65
ENSMUSG00000097360.9,1,0,0,0,0,1,2,2
ENSMUSG00000058093.14,53,142,105,117,52,74,95,70
ENSMUSG00000114923.2,0,0,1,0,0,0,1,2
ENSMUSG00000021510.12,145,356,181,188,201,161,163,140
ENSMUSG00000114264.2,0,0,0,0,0,0,0,0
ENSMUSG00000048280.19,122,327,263,310,121,176,140,117
ENSMUSG00000097470.2,0,0,0,0,0,0,0,0
ENSMUSG00000097371.2,0,0,0,0,1,0,0,0
ENSMUSG00000071281.13,80,158,154,190,93,99,111,104
ENSMUSG00000114887.2,0,0,0,0,0,0,0,0
ENSMUSG00000044081.8,4,7,6,4,4,6,6,13
ENSMUSG00000058331.16,31,47,54,49,24,25,25,38
ENSMUSG00000052909.9,0,0,0,0,0,0,0,0
ENSMUSG00000090659.10,6,38,29,28,10,10,28,48
ENSMUSG00000097276.2,6,12,5,5,2,1,4,3
ENSMUSG00000097906.2,45,23,21,20,10,18,8,11
ENSMUSG00000030446.18,29,55,43,59,24,22,19,21
ENSMUSG00000058246.9,1,4,1,1,1,0,0,2
ENSMUSG00000064063.7,0,0,0,0,0,0,0,0
ENSMUSG00000113095.2,0,0,0,0,0,0,0,0
ENSMUSG00000112984.2,0,0,0,0,0,0,0,0
ENSMUSG00000113273.2,0,0,0,0,0,0,0,0
ENSMUSG00000113365.2,0,0,0,0,0,0,0,0
ENSMUSG00000113342.2,0,0,0,0,0,0,1,0
ENSMUSG00000113050.2,0,0,0,0,0,0,0,0
ENSMUSG00000113382.2,0,0,0,0,0,0,0,0
ENSMUSG00000113394.2,0,0,0,0,0,0,0,0
ENSMUSG00000034617.8,379,418,319,388,198,244,359,379
ENSMUSG00000021532.12,128,158,115,130,71,69,115,142
ENSMUSG00000112985.2,0,0,1,0,0,1,1,0
ENSMUSG00000021534.9,0,2,1,1,2,0,0,0
ENSMUSG00000021536.8,24,36,31,35,15,33,3,11
ENSMUSG00000098242.2,1,1,0,0,0,0,0,0
ENSMUSG00000113859.2,0,0,0,0,0,0,0,0
ENSMUSG00000113505.2,1,0,0,2,0,1,0,0
ENSMUSG00000113121.2,0,1,0,2,0,0,0,0
ENSMUSG00000103035.2,0,0,0,0,0,0,0,0
ENSMUSG00000097522.2,0,0,0,0,0,0,0,0
ENSMUSG00000098227.2,2,0,0,0,0,0,0,0
ENSMUSG00000113595.2,0,0,0,0,0,0,0,0
ENSMUSG00002075290.1,0,0,0,0,0,0,0,0
ENSMUSG00000034575.14,573,555,578,627,392,319,393,383
ENSMUSG00000113486.2,0,0,0,1,0,0,0,0
ENSMUSG00000021595.19,1043,1069,845,937,621,558,658,676
ENSMUSG00000051805.2,1,1,0,3,2,2,3,2
ENSMUSG00000021594.12,25,47,47,47,26,35,5,10
ENSMUSG00000091133.2,3,1,4,3,3,1,2,1
ENSMUSG00000113790.2,0,0,0,0,0,0,0,0
ENSMUSG00000113635.2,0,0,0,0,0,0,0,0
ENSMUSG00000114037.2,0,0,0,0,0,0,0,0
ENSMUSG00000114171.2,0,0,0,0,0,0,0,0
ENSMUSG00000113299.2,1,0,0,1,0,0,1,0
ENSMUSG00000113324.2,0,1,0,0,0,0,0,0
ENSMUSG00000052981.7,29,18,24,34,36,25,178,162
ENSMUSG00000112957.2,0,0,0,0,0,0,0,0
ENSMUSG00000113639.2,0,0,0,0,0,0,0,0
ENSMUSG00000021598.10,232,288,266,339,127,167,129,114
ENSMUSG00000113802.2,0,0,0,0,0,0,0,0
ENSMUSG00000099639.7,0,0,0,0,0,0,0,0
ENSMUSG00000113980.2,0,3,0,0,1,0,1,0
ENSMUSG00000113074.2,0,0,0,0,0,0,0,0
ENSMUSG00000112998.2,0,0,0,0,0,0,0,0
ENSMUSG00000113573.2,0,0,0,0,0,0,0,0
ENSMUSG00000077594.4,0,0,0,0,0,0,0,0
ENSMUSG00000113463.2,0,0,0,0,0,0,0,0
ENSMUSG00000114054.2,0,0,0,0,0,0,0,0
ENSMUSG00000034525.8,2025,2463,1837,2137,1422,1288,1563,1264
ENSMUSG00000101051.7,0,0,0,1,1,0,0,0
ENSMUSG00000113334.2,7,6,6,5,1,0,0,1
ENSMUSG00000113909.2,0,0,3,0,0,0,0,1
ENSMUSG00000113796.2,0,0,0,0,0,0,0,0
ENSMUSG00000113794.2,0,1,0,0,0,0,0,0
ENSMUSG00000049538.15,8,5,8,6,10,4,1,0
ENSMUSG00000113771.2,0,0,0,1,0,0,0,0
ENSMUSG00000021600.6,2,2,2,0,0,0,0,0
ENSMUSG00000102303.2,0,0,0,0,0,0,0,0
ENSMUSG00000080580.3,0,0,0,0,0,0,0,0
ENSMUSG00000113358.2,0,0,0,0,0,0,0,0
ENSMUSG00000113305.2,0,0,0,0,0,0,0,0
ENSMUSG00000113034.2,0,0,0,0,0,0,0,0
ENSMUSG00000114038.2,1,0,1,2,0,1,0,0
ENSMUSG00000060969.10,223,246,133,149,60,73,97,163
ENSMUSG00000113594.2,0,0,0,0,0,0,0,0
ENSMUSG00000113172.2,2,1,0,0,0,0,2,0
ENSMUSG00000094989.2,0,0,1,1,2,0,1,1
ENSMUSG00000113375.2,3,5,1,4,0,0,0,0
ENSMUSG00000113858.2,0,1,0,0,0,0,0,0
ENSMUSG00000093587.4,37,38,13,8,5,4,6,6
ENSMUSG00000001504.11,370,378,143,206,54,82,57,163
ENSMUSG00000113697.2,0,0,0,0,0,0,0,0
ENSMUSG00000113837.2,0,0,0,0,0,0,0,0
ENSMUSG00000113082.2,0,0,0,0,0,0,0,0
ENSMUSG00000113952.2,0,0,0,0,0,0,0,0
ENSMUSG00000021604.16,1962,1927,1043,1401,624,614,669,675
ENSMUSG00000113485.2,2,2,0,0,0,0,2,0
ENSMUSG00000066407.4,89,97,105,77,0,96,9,17
ENSMUSG00000021606.9,2578,2777,3055,3480,2107,2452,3886,3520
ENSMUSG00000021607.10,410,422,275,369,182,223,421,474
ENSMUSG00000113346.3,245,274,279,195,144,177,17,13
ENSMUSG00000021608.16,369,355,327,385,193,202,214,208
ENSMUSG00000021609.7,0,1,0,1,0,0,0,0
ENSMUSG00000021610.9,1270,1087,1100,1277,683,718,994,1047
ENSMUSG00000021611.10,36,30,22,31,9,10,2,2
ENSMUSG00000021612.16,0,0,0,0,0,0,0,0
ENSMUSG00000021565.17,0,0,0,0,0,1,0,0
ENSMUSG00000021566.8,1,0,0,0,1,0,0,0
ENSMUSG00000017756.10,3782,4039,4322,4440,2643,2648,5973,5158
ENSMUSG00000021567.16,216,303,108,157,61,56,43,28
ENSMUSG00000066714.7,1,1,0,1,0,0,0,0
ENSMUSG00000021569.11,184,203,156,236,52,67,6,12
ENSMUSG00002076824.1,0,0,0,0,0,0,0,0
ENSMUSG00000057649.7,918,1187,1054,1095,610,559,683,547
ENSMUSG00000113274.2,1,0,0,3,1,1,0,0
ENSMUSG00000069189.6,0,0,0,0,1,0,0,0
ENSMUSG00000113923.2,0,0,0,0,0,0,1,0
ENSMUSG00000085881.3,10,16,17,21,7,11,19,20
ENSMUSG00000021573.16,470,464,459,470,369,273,593,534
ENSMUSG00000080966.2,2,1,1,3,2,1,0,0
ENSMUSG00000021572.10,169,180,133,178,75,75,24,18
ENSMUSG00000036123.9,8,10,250,46,60,39,9,36
ENSMUSG00000034152.7,1694,1975,1820,1952,1139,1097,1716,1538
ENSMUSG00000021575.17,156,162,143,167,67,58,57,52
ENSMUSG00000021576.7,610,591,526,563,385,365,585,509
ENSMUSG00000021577.15,19823,21569,22052,20967,14869,13650,23644,21568
ENSMUSG00000090004.2,3,6,4,7,8,4,3,2
ENSMUSG00000021578.18,727,839,770,865,479,482,708,656
ENSMUSG00000021579.5,0,0,0,0,0,0,0,0
ENSMUSG00000069184.5,50,119,93,106,64,55,96,69
ENSMUSG00000113315.2,0,2,0,0,0,1,0,0
ENSMUSG00000062382.10,11,12,8,9,3,5,5,4
ENSMUSG00000113311.2,1,0,0,0,0,0,0,0
ENSMUSG00000076033.3,0,0,0,0,0,0,0,0
ENSMUSG00000112964.2,89,183,157,147,104,106,102,65
ENSMUSG00000113212.2,2,5,11,7,6,7,6,1
ENSMUSG00000116765.2,0,1,0,1,1,0,0,0
ENSMUSG00000069208.10,89,119,82,109,45,61,69,61
ENSMUSG00000116646.2,0,0,0,0,0,1,0,0
ENSMUSG00000113019.2,1,4,5,5,3,2,4,3
ENSMUSG00000113660.2,2,1,0,0,0,0,0,0
ENSMUSG00000113047.2,55,86,80,71,64,33,36,18
ENSMUSG00000113279.2,0,0,0,0,0,0,0,0
ENSMUSG00000113204.2,126,196,159,178,141,112,156,88
ENSMUSG00000021583.8,440,460,410,539,329,334,868,801
ENSMUSG00000021585.11,1542,1812,1921,2313,1669,1391,3101,2410
ENSMUSG00000113015.2,3,3,5,2,1,0,2,1
ENSMUSG00000086743.3,2,2,1,1,0,1,0,0
ENSMUSG00000021587.6,5,11,7,5,15,8,1,2
ENSMUSG00000113264.2,0,0,0,0,0,0,0,0
ENSMUSG00000113821.2,0,0,0,1,0,0,0,0
ENSMUSG00000113270.2,0,0,0,0,0,0,0,0
ENSMUSG00000113773.2,0,0,0,0,0,0,0,0
ENSMUSG00000113929.2,0,0,0,0,0,0,0,0
ENSMUSG00000074800.5,10,7,6,8,5,7,8,11
ENSMUSG00000076236.3,0,0,0,0,0,0,0,0
ENSMUSG00000077337.4,0,0,0,0,1,0,0,0
ENSMUSG00000114125.2,0,0,0,0,0,0,0,0
ENSMUSG00000001542.8,91,131,187,192,145,156,693,407
ENSMUSG00000113041.2,0,0,2,2,0,1,3,0
ENSMUSG00000077449.4,0,0,0,0,0,0,0,0
ENSMUSG00000113409.2,0,0,1,0,0,0,0,0
ENSMUSG00000021591.9,523,549,597,637,311,340,557,426
ENSMUSG00000021589.14,944,1043,1023,1033,700,675,1043,892
ENSMUSG00000070170.3,0,0,3,0,3,0,2,0
ENSMUSG00000081816.2,0,1,1,1,0,1,0,2
ENSMUSG00000061833.7,0,3,4,1,1,1,2,1
ENSMUSG00000077655.3,0,0,0,0,0,0,0,1
ENSMUSG00000021590.8,3,3,8,7,4,3,9,7
ENSMUSG00000043190.15,73,104,81,97,60,87,113,103
ENSMUSG00000114366.2,0,0,0,0,0,0,0,0
ENSMUSG00000045509.8,0,0,0,0,1,0,1,1
ENSMUSG00000021592.19,103,137,69,144,82,82,107,93
ENSMUSG00000033991.10,429,595,481,612,300,365,493,480
ENSMUSG00000114664.2,1,3,0,1,0,2,1,1
ENSMUSG00000109228.3,1,0,1,2,3,0,0,0
ENSMUSG00000114242.2,0,0,0,0,0,0,0,0
ENSMUSG00002075677.1,0,0,0,0,0,0,0,0
ENSMUSG00000021596.17,34,58,37,54,25,27,91,74
ENSMUSG00000114293.2,0,0,0,0,0,0,0,0
ENSMUSG00000119468.1,0,0,0,0,0,0,0,0
ENSMUSG00000096216.3,0,0,0,0,0,0,0,0
ENSMUSG00000090027.2,0,0,0,0,0,1,5,0
ENSMUSG00000090119.2,0,2,2,2,0,1,3,0
ENSMUSG00000021597.17,190,415,446,472,281,267,607,404
ENSMUSG00000071252.7,88,104,74,99,54,65,80,50
ENSMUSG00000114256.2,0,1,0,3,1,1,0,0
ENSMUSG00000114778.2,2,2,0,0,1,0,0,0
ENSMUSG00000114809.2,1,0,0,1,0,2,0,1
ENSMUSG00000088521.3,0,0,0,0,0,0,0,0
ENSMUSG00000064138.15,439,497,401,442,314,273,285,234
ENSMUSG00000093668.4,6,16,15,20,3,2,4,1
ENSMUSG00000114812.2,4,3,0,2,2,3,2,1
ENSMUSG00000114605.2,13,34,26,25,21,16,8,7
ENSMUSG00000114622.2,10,2,6,6,2,4,5,0
ENSMUSG00000114401.2,5,0,3,1,5,2,1,1
ENSMUSG00000114649.2,1,1,0,1,2,4,0,0
ENSMUSG00000069171.15,127,104,116,135,110,114,45,40
ENSMUSG00000087143.10,37,21,19,29,32,25,15,12
ENSMUSG00000114592.2,0,0,0,0,0,0,0,0
ENSMUSG00000114600.2,0,0,0,0,0,0,0,0
ENSMUSG00000114383.2,0,0,0,0,0,0,0,0
ENSMUSG00000098003.3,0,1,0,0,1,1,0,0
ENSMUSG00000114632.2,0,0,0,0,0,0,0,0
ENSMUSG00000114639.2,0,0,0,0,0,0,0,0
ENSMUSG00000114522.2,0,0,0,1,0,2,2,0
ENSMUSG00000114594.2,2,0,0,0,0,1,0,0
ENSMUSG00000114557.2,1,2,1,1,1,0,0,1
ENSMUSG00000088435.3,0,0,0,0,0,0,0,0
ENSMUSG00000101416.2,0,0,0,0,0,0,0,0
ENSMUSG00000102355.2,0,0,0,0,0,0,0,0
ENSMUSG00000114874.2,0,0,0,0,0,0,0,0
ENSMUSG00000119183.1,0,0,0,0,0,0,0,0
ENSMUSG00000114505.2,0,0,0,0,0,0,0,0
ENSMUSG00000100168.3,0,0,0,0,0,0,0,0
ENSMUSG00000114222.2,0,0,0,0,0,0,2,0
ENSMUSG00000114287.2,0,0,0,0,0,0,0,0
ENSMUSG00000084661.4,0,0,0,0,0,0,0,0
ENSMUSG00000114462.2,0,0,0,0,0,1,0,0
ENSMUSG00000114528.2,0,0,0,0,0,0,0,0
ENSMUSG00000074794.11,1371,1682,1098,1275,588,626,1224,925
ENSMUSG00000089827.2,9,4,2,4,3,2,4,2
ENSMUSG00000114554.2,1,0,0,0,0,0,2,0
ENSMUSG00000097146.2,3,6,2,3,2,3,6,2
ENSMUSG00000097098.9,15,26,24,19,2,6,4,3
ENSMUSG00000114479.2,0,2,1,2,0,1,0,0
ENSMUSG00000114773.2,0,2,0,0,0,0,0,0
ENSMUSG00000114801.2,1,0,0,0,1,0,0,0
ENSMUSG00000114822.2,0,2,1,0,2,0,0,0
ENSMUSG00000043889.7,212,160,265,99,0,94,6,66
ENSMUSG00002075877.1,0,0,0,0,0,0,0,0
ENSMUSG00000114836.2,0,5,3,4,1,1,4,0
ENSMUSG00000069170.15,6,11,8,2,3,2,4,2
ENSMUSG00000114939.2,0,0,0,0,0,1,0,0
ENSMUSG00000114454.2,0,0,0,0,0,0,0,0
ENSMUSG00000035840.8,307,447,357,395,252,243,353,268
ENSMUSG00000035834.12,121,127,95,87,74,68,93,79
ENSMUSG00000051098.7,133,155,97,128,65,57,119,92
ENSMUSG00000114905.2,0,0,0,0,0,0,0,0
ENSMUSG00000097793.2,21,37,29,32,15,11,18,13
ENSMUSG00000021537.10,870,1200,708,1053,556,618,451,329
ENSMUSG00000114634.2,0,0,0,0,0,0,0,0
ENSMUSG00000088923.3,0,0,0,0,0,0,0,0
ENSMUSG00000114461.2,0,0,0,0,0,0,0,0
ENSMUSG00000114932.2,0,0,0,1,0,0,0,0
ENSMUSG00000106655.3,0,0,0,0,0,0,0,0
ENSMUSG00000114372.2,0,0,0,0,0,0,0,0
ENSMUSG00000114735.2,0,0,0,0,0,0,0,0
ENSMUSG00000005583.17,1662,2184,1960,2465,1527,1499,2009,1582
ENSMUSG00000114254.2,6,2,13,1,1,4,2,4
ENSMUSG00000050334.13,0,4,1,1,1,2,0,1
ENSMUSG00000097265.2,0,0,0,0,0,0,0,0
ENSMUSG00000102969.2,0,0,0,0,0,0,0,0
ENSMUSG00000065424.4,0,0,0,0,0,0,0,0
ENSMUSG00000114588.2,3,2,1,0,1,1,0,0
ENSMUSG00000114687.2,4,0,0,5,4,1,1,4
ENSMUSG00000100891.2,0,0,0,0,0,0,0,0
ENSMUSG00000114379.2,0,0,0,0,0,0,0,0
ENSMUSG00000114930.2,0,0,0,0,0,0,0,0
ENSMUSG00000098087.2,0,0,0,0,0,0,0,0
ENSMUSG00000114335.2,0,0,0,0,0,0,0,0
ENSMUSG00002076085.1,0,0,0,0,0,0,0,0
ENSMUSG00000097292.3,12,12,12,10,7,5,12,4
ENSMUSG00000035762.12,252,322,242,309,178,192,227,194
ENSMUSG00000114602.2,9,16,7,12,5,4,1,3
ENSMUSG00000114827.2,8,18,8,13,6,11,5,12
ENSMUSG00000098245.2,0,0,1,2,0,0,0,0
ENSMUSG00000098081.2,0,1,0,0,0,0,0,0
ENSMUSG00000114338.2,0,0,0,0,0,0,1,0
ENSMUSG00000114313.2,0,1,0,4,3,3,1,0
ENSMUSG00000114614.2,0,0,0,0,0,0,0,0
ENSMUSG00000096449.3,23,34,19,36,32,38,70,49
ENSMUSG00000114954.2,0,0,0,0,0,0,0,0
ENSMUSG00000021548.11,370,455,359,424,275,259,435,381
ENSMUSG00000021549.15,834,1494,1112,1299,914,881,833,739
ENSMUSG00000103196.2,0,0,0,0,0,0,0,0
ENSMUSG00000114211.2,0,0,0,0,0,0,0,0
ENSMUSG00000114506.2,0,0,0,0,0,0,0,1
ENSMUSG00000114447.2,0,0,1,0,0,0,0,0
ENSMUSG00000114900.2,0,0,0,0,0,0,0,0
ENSMUSG00000017778.15,1333,949,981,1191,714,970,1885,1464
ENSMUSG00000064917.2,1,6,3,1,2,1,2,0
ENSMUSG00000098152.2,0,0,0,0,0,0,0,0
ENSMUSG00002076761.1,0,0,0,0,0,0,0,0
ENSMUSG00000114856.2,0,0,0,0,0,0,0,0
ENSMUSG00000114750.2,0,0,0,0,0,0,0,0
ENSMUSG00002075184.1,0,0,0,0,0,0,0,0
ENSMUSG00000098011.2,0,0,0,0,0,0,0,1
ENSMUSG00000114674.2,0,0,0,0,0,0,0,0
ENSMUSG00000114960.2,0,0,0,0,0,0,0,0
ENSMUSG00000098213.2,0,0,0,0,0,0,0,0
ENSMUSG00000114565.2,0,0,0,0,0,0,0,0
ENSMUSG00000057685.9,0,1,1,0,0,0,0,0
ENSMUSG00000114740.2,0,0,0,0,0,0,0,0
ENSMUSG00000114465.2,0,0,0,0,0,0,0,0
ENSMUSG00000114273.2,0,0,0,0,0,0,0,0
ENSMUSG00000114915.2,0,0,0,0,0,0,0,0
ENSMUSG00000034488.15,14,11,1,1,3,0,5,5
ENSMUSG00000021613.10,33,23,14,11,5,10,2,0
ENSMUSG00000094463.3,4,10,7,5,6,8,1,2
ENSMUSG00000021614.17,1664,2341,2172,2860,1140,1126,458,647
ENSMUSG00000089972.4,1,0,2,2,0,2,0,0
ENSMUSG00000089940.2,11,24,27,21,23,9,8,5
ENSMUSG00000021615.14,158,199,110,193,110,103,123,84
ENSMUSG00002075582.1,0,0,0,0,0,0,0,1
ENSMUSG00000012422.15,547,688,536,687,370,406,332,309
ENSMUSG00000088308.3,0,3,1,2,0,1,1,2
ENSMUSG00000103228.2,0,0,0,0,0,0,0,0
ENSMUSG00000114541.2,0,0,0,0,0,0,0,0
ENSMUSG00000102756.2,0,0,0,0,0,0,0,0
ENSMUSG00000114204.2,0,0,0,0,0,0,0,0
ENSMUSG00000102793.2,0,0,0,0,0,0,0,0
ENSMUSG00000094277.3,0,0,0,0,0,0,0,0
ENSMUSG00000103069.2,0,0,0,0,0,0,0,0
ENSMUSG00002076595.1,0,0,0,0,0,0,0,0
ENSMUSG00000114265.2,0,0,0,0,0,0,0,0
ENSMUSG00000114589.2,0,0,0,0,0,0,0,0
ENSMUSG00000078958.10,2,6,3,5,4,5,1,4
ENSMUSG00000049517.9,940,839,577,764,392,444,652,650
ENSMUSG00000021619.7,242,267,219,249,162,173,265,274
ENSMUSG00000091419.3,3,2,2,0,0,0,1,0
ENSMUSG00000114688.2,0,0,0,0,1,0,0,1
ENSMUSG00000114579.2,5,12,9,6,4,2,2,2
ENSMUSG00000097182.3,1,0,0,0,0,1,0,0
ENSMUSG00000099340.2,0,0,0,0,0,0,0,0
ENSMUSG00000003992.16,724,846,577,701,341,322,633,616
ENSMUSG00000074782.4,28,39,28,21,20,21,28,34
ENSMUSG00000077278.3,0,0,0,1,0,0,0,0
ENSMUSG00000021620.5,4,2,3,0,0,2,2,0
ENSMUSG00002076198.1,0,0,0,0,0,0,0,0
ENSMUSG00002075889.1,0,0,0,0,0,0,0,0
ENSMUSG00000021621.16,353,386,303,364,162,185,227,181
ENSMUSG00000021622.4,2467,2360,8605,7680,11441,10141,38571,41829
ENSMUSG00000082488.3,5,15,45,44,32,25,72,89
ENSMUSG00000021708.19,29,38,38,50,44,51,314,226
ENSMUSG00000014850.16,290,394,314,403,195,213,246,210
ENSMUSG00000100622.2,5,10,3,4,4,6,0,2
ENSMUSG00000021707.6,209,321,354,407,163,182,63,68
ENSMUSG00000090907.2,1,0,0,0,0,0,0,0
ENSMUSG00000045034.13,2,3,2,4,4,0,0,0
ENSMUSG00000034334.9,47,43,21,42,27,23,25,18
ENSMUSG00000021706.15,496,711,572,701,489,436,571,428
ENSMUSG00000046957.6,0,0,0,0,0,0,0,0
ENSMUSG00000021703.10,828,840,1042,1180,772,776,478,399
ENSMUSG00000114631.2,0,0,0,0,0,0,0,0
ENSMUSG00000021702.8,430,501,319,626,203,259,132,77
ENSMUSG00000021704.9,732,1114,719,942,497,537,531,422
ENSMUSG00000114823.2,1,0,1,3,0,1,6,3
ENSMUSG00000047419.6,3371,4702,5345,4866,5328,4350,26103,18225
ENSMUSG00000114382.2,7,3,3,5,3,2,2,1
ENSMUSG00000114968.2,2,1,0,1,2,4,2,1
ENSMUSG00000042167.7,343,437,302,376,200,186,213,154
ENSMUSG00000098092.2,0,3,1,3,1,0,1,1
ENSMUSG00000007617.19,1326,1687,1302,1381,828,767,1928,1747
ENSMUSG00000114169.2,3,6,3,1,1,4,0,3
ENSMUSG00000113076.2,3,10,1,3,2,5,5,2
ENSMUSG00000114019.2,96,179,121,115,92,93,204,118
ENSMUSG00000113514.2,0,0,0,2,1,0,0,0
ENSMUSG00000021690.11,1800,2013,1382,1628,1033,928,1616,1225
ENSMUSG00000113237.2,4,4,2,1,5,2,1,0
ENSMUSG00000113247.2,0,1,0,0,0,2,1,0
ENSMUSG00000074768.7,0,0,0,0,0,0,0,0
ENSMUSG00000085834.2,0,0,0,0,0,0,0,0
ENSMUSG00000042118.8,0,0,0,0,0,0,0,0
ENSMUSG00000042102.8,0,0,0,0,0,0,0,0
ENSMUSG00000087334.2,0,0,0,0,0,0,0,0
ENSMUSG00000085202.2,0,0,0,0,0,0,0,0
ENSMUSG00000113647.2,1,1,2,1,0,1,0,0
ENSMUSG00000042082.8,242,227,254,350,204,203,191,199
ENSMUSG00000093480.3,0,0,0,0,0,0,0,0
ENSMUSG00002075601.1,0,0,0,0,0,0,0,0
ENSMUSG00000089486.3,0,0,0,0,0,0,0,0
ENSMUSG00000113791.2,0,0,0,0,0,0,0,0
ENSMUSG00000114174.2,0,0,0,1,0,1,0,0
ENSMUSG00000045312.13,622,476,637,863,445,456,86,90
ENSMUSG00000087319.2,3,2,2,7,1,3,0,0
ENSMUSG00000021687.15,949,880,845,824,549,527,874,749
ENSMUSG00000114055.2,0,1,0,0,0,0,0,0
ENSMUSG00000113494.2,0,0,0,0,0,0,0,0
ENSMUSG00000114056.2,2,0,0,0,0,0,0,1
ENSMUSG00000042857.4,44,50,32,46,23,18,18,22
ENSMUSG00000021686.7,1147,1187,769,998,595,604,605,530
ENSMUSG00002075336.1,0,0,0,0,0,1,1,0
ENSMUSG00000103438.2,0,0,0,0,0,0,0,0
ENSMUSG00000113598.2,2,3,0,1,2,2,2,1
ENSMUSG00000112934.2,0,0,0,0,0,0,0,0
ENSMUSG00000113904.2,0,0,0,0,0,0,0,0
ENSMUSG00000113006.2,0,0,0,0,0,0,0,0
ENSMUSG00000113547.2,0,0,0,0,0,0,0,0
ENSMUSG00000042043.7,992,948,722,974,452,504,492,427
ENSMUSG00000021685.13,0,0,0,0,0,0,0,0
ENSMUSG00000042015.18,680,721,592,701,432,432,621,533
ENSMUSG00000113871.2,8,5,7,4,3,1,4,2
ENSMUSG00000114014.2,12,17,13,10,7,10,11,6
ENSMUSG00000113070.2,5,11,6,11,8,5,7,8
ENSMUSG00000021684.18,49,47,34,56,45,28,70,39
ENSMUSG00000090033.2,0,0,0,0,0,1,0,0
ENSMUSG00000041995.9,402,469,325,501,222,242,166,184
ENSMUSG00000088108.3,5,3,2,3,0,3,1,0
ENSMUSG00000077380.3,2,5,3,2,2,0,1,0
ENSMUSG00000021681.9,854,919,776,885,616,554,689,682
ENSMUSG00000114122.2,0,0,0,0,0,0,0,0
ENSMUSG00000021680.9,0,0,0,1,0,0,0,0
ENSMUSG00000021679.5,0,0,0,0,0,0,0,0
ENSMUSG00000021678.10,10,11,31,33,8,17,29,10
ENSMUSG00000113359.2,0,1,3,0,0,0,0,0
ENSMUSG00000113969.2,1,0,1,0,2,1,2,1
ENSMUSG00000048376.7,1955,1702,1246,1406,697,690,672,706
ENSMUSG00000021676.11,100,129,81,125,85,57,258,82
ENSMUSG00000113631.2,0,0,0,0,0,0,0,0
ENSMUSG00000021675.5,1,2,0,1,0,0,0,1
ENSMUSG00000118445.2,0,0,0,0,0,0,1,0
ENSMUSG00000118436.2,0,0,0,0,0,0,0,0
ENSMUSG00000065866.3,0,0,0,0,0,0,0,0
ENSMUSG00000051111.17,16,20,2,8,2,3,10,7
ENSMUSG00000114133.2,59,63,57,65,36,32,3,13
ENSMUSG00000099115.3,1,1,1,0,1,1,0,0
ENSMUSG00000087839.3,0,0,0,0,0,0,0,0
ENSMUSG00000100475.2,0,0,0,0,0,0,0,0
ENSMUSG00002074858.1,0,0,0,0,0,0,0,0
ENSMUSG00000113743.2,5,2,2,1,1,4,0,2
ENSMUSG00000021671.10,309,340,274,355,214,188,227,198
ENSMUSG00000047117.14,7,17,2,11,11,6,0,4
ENSMUSG00000021668.16,122,152,132,160,85,103,106,103
ENSMUSG00000091109.2,0,0,1,1,1,0,0,1
ENSMUSG00000021669.16,1159,1436,1327,1340,765,842,1340,1099
ENSMUSG00000113068.2,0,1,0,0,0,0,0,0
ENSMUSG00000113842.2,2,3,0,0,1,1,1,0
ENSMUSG00000113379.2,1,4,3,3,0,2,5,1
ENSMUSG00000114193.2,16,42,3,17,10,8,4,1
ENSMUSG00000021670.15,753,777,562,699,264,280,231,229
ENSMUSG00000113351.2,0,0,0,0,0,0,0,0
ENSMUSG00000109561.2,0,2,0,0,0,0,0,0
ENSMUSG00000113879.2,0,0,0,0,0,0,0,0
ENSMUSG00000113046.2,0,0,0,0,0,0,0,0
ENSMUSG00002076374.1,0,0,0,0,0,0,0,0
ENSMUSG00000091387.3,11,6,8,6,3,3,4,0
ENSMUSG00000114154.2,0,0,0,0,0,0,0,0
ENSMUSG00000113934.2,0,0,0,0,0,0,0,0
ENSMUSG00000052075.8,0,0,1,0,1,0,1,0
ENSMUSG00000041817.15,101,136,77,61,22,24,15,16
ENSMUSG00000057762.7,11,7,2,12,1,4,4,2
ENSMUSG00000060739.9,496,554,447,703,291,454,338,315
ENSMUSG00000021666.17,972,1207,1108,1271,796,663,1490,1350
ENSMUSG00000021665.10,260,255,236,288,187,173,250,242
ENSMUSG00000114583.2,0,0,0,0,0,0,0,0
ENSMUSG00000041773.9,554,436,369,478,194,186,223,294
ENSMUSG00000097932.3,0,0,0,0,0,0,0,0
ENSMUSG00000114425.2,0,0,0,0,0,0,0,0
ENSMUSG00000078952.10,0,0,1,2,0,0,0,0
ENSMUSG00000098238.2,6,1,3,0,1,4,1,3
ENSMUSG00000114926.2,1,2,0,1,0,0,0,0
ENSMUSG00000114415.2,1,0,0,1,0,0,0,0
ENSMUSG00000114837.2,0,0,0,0,0,0,0,0
ENSMUSG00000110235.2,3,1,5,2,4,4,2,5
ENSMUSG00000114599.2,0,0,0,0,0,0,0,0
ENSMUSG00000054944.8,6,5,6,6,3,3,0,0
ENSMUSG00000097346.2,0,0,0,0,0,0,0,0
ENSMUSG00000069117.5,0,0,0,0,0,0,0,0
